age,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,y
33,6,0,1,0,0,5,1,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,1
28,7,0,0,0,0,8,5,4,0,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,0,0,0,0,0,0,0,0,1,0,0
29,7,0,1,0,0,5,1,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1
21,4,0,1,1,0,6,3,2,0,0,-1.7,94.055,-39.8,0.767,4991.6,0,0,0,0,0,0,0,1,0,0,0,1,1
34,7,0,0,0,0,5,5,4,1,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,4,0,1,0,0,5,3,1,1,-1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,0,0,0,0,0,0,0,0,0,0,0,1
52,4,0,1,0,1,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,3,0,0,0,0,7,3,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,0,1,0
78,1,0,0,0,0,7,1,1,0,0,-1.7,94.215,-40.3,0.87,4991.6,0,0,0,0,1,0,0,0,0,0,1,0,1
27,6,0,0,0,1,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,3,0,0,0,0,11,3,1,1,-1,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,0,0,1,0,0,1,0
51,7,0,1,0,0,7,4,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,3,0,1,0,0,3,1,2,0,0,-1.8,92.84299999999999,-50.0,1.811,5099.1,0,0,0,0,0,0,0,1,0,0,0,1,1
43,7,0,1,0,0,8,3,4,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,7,0,1,0,0,8,4,1,0,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,0,0,0,0,0,0,0,0,0,1,0
42,4,0,0,0,0,11,1,2,1,-1,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,1
41,4,0,0,0,0,8,1,2,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,1,0,1,0,1
34,3,0,0,1,0,5,3,1,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0
47,7,0,0,0,0,7,2,1,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,0
54,7,0,1,1,0,8,5,1,1,-1,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,0,0,0,0,0,0,0,0,0,0,1,0,1
45,7,0,1,0,0,7,4,1,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,0,1,0,0,0,0,0,0,1,0,0
28,7,0,0,0,0,6,1,2,0,0,-2.9,92.963,-40.8,1.266,5076.2,0,0,0,0,0,1,0,0,0,0,0,1,0
31,6,0,0,0,1,7,5,2,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,0,0,0,0,0,0,0,1,0,0,1,0
28,4,0,0,0,1,6,2,3,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,1,0,0,0,0,1,0
49,4,0,1,0,0,7,3,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,1,0,0
42,7,0,1,0,0,8,2,2,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1
27,7,0,1,0,0,6,5,2,1,-1,-1.7,94.055,-39.8,0.748,4991.6,0,0,0,0,0,0,0,0,0,0,0,1,1
29,6,0,0,0,1,5,5,3,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,0,0,0,0,1,0,1,0,1
30,7,0,0,0,0,6,1,4,0,0,-1.7,94.055,-39.8,0.72,4991.6,0,0,0,0,0,1,0,0,0,0,1,0,1
50,4,0,1,1,0,7,1,2,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1
35,7,0,1,0,0,7,1,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,0
39,4,0,1,1,1,6,1,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,1,0,0,0,1,0,0
38,6,0,1,0,0,7,4,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,1,0,0,1,0
47,2,0,1,1,0,7,1,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
39,4,0,1,0,0,8,5,6,0,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,0,0,0,0,1,0,0,0,0,1,1
34,6,0,1,0,0,5,5,2,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,1
27,7,0,1,0,0,8,3,2,0,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,0,0,0,0,0,0,0,0,0,0,1,1
36,2,0,0,0,0,11,2,1,0,0,-1.1,94.76700000000001,-50.8,1.046,4963.6,1,0,0,0,0,0,0,0,0,0,0,1,1
36,2,0,1,0,1,7,3,1,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
40,7,0,0,0,0,11,1,3,0,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,0,0,0,0,0,0,1,0,0,1,0
34,4,0,1,0,0,7,1,6,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,0,0,0,0,1,0,0,0,1,0,0
38,7,0,1,0,1,5,2,12,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,4,0,1,0,0,12,1,1,1,-1,-3.0,92.713,-33.0,0.7170000000000001,5023.5,0,0,0,0,0,0,0,0,1,0,1,0,1
31,2,0,1,0,1,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
53,1,0,0,0,0,11,1,1,0,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,1,0,0
57,1,0,1,1,1,4,2,4,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,1,0,1
38,7,0,0,0,1,5,5,2,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,1,0,0,0,0,0,0,1,0,0
39,6,0,0,0,0,7,1,2,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,1,0,0,1,1
33,7,0,1,0,0,8,5,10,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,6,0,1,1,0,9,1,1,1,-1,-3.4,92.37899999999999,-29.8,0.797,5017.5,0,0,0,0,0,0,0,0,1,0,1,0,1
34,4,0,0,0,0,5,3,3,0,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,0,0,0,0,1,0,0,0,1,0,0
35,2,0,0,0,1,6,5,2,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,1,0
33,4,0,0,0,0,5,1,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,0,0,0,0,0,0,0,0,0,1,1
50,7,0,1,0,0,8,2,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,0,0,0,1,7,2,1,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,0,1,0,1,0
27,6,0,0,0,0,5,4,1,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,6,0,0,0,1,5,4,1,0,0,1.1,93.994,-36.4,4.855,5191.0,1,0,0,0,0,0,0,0,0,0,1,0,1
28,7,0,1,0,0,5,1,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,1,0,1,0
41,7,0,1,0,0,8,4,1,0,0,-1.7,94.027,-38.3,0.904,4991.6,0,1,0,0,0,0,0,0,0,0,1,0,1
29,4,0,1,0,0,6,5,3,0,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,0,0,0,0,0,0,1,0,1,0,1
49,3,0,1,0,1,5,1,6,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,1,0,0,0,1,6,3,1,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1
23,4,0,1,0,0,10,1,2,1,-1,-1.1,94.601,-49.5,1.032,4963.6,0,0,0,0,0,0,0,1,0,0,0,1,1
31,4,0,0,0,0,10,4,1,0,0,-3.4,92.431,-26.9,0.722,5017.5,0,0,0,0,0,0,0,0,0,0,1,0,1
26,3,0,0,0,1,6,1,3,0,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,1
21,4,0,0,0,0,10,2,1,0,0,-1.1,94.601,-49.5,0.982,4963.6,0,0,0,0,0,0,0,1,0,0,0,1,1
21,3,0,0,1,0,7,3,6,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
44,4,0,1,1,0,4,2,1,0,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,0,0,0,0,1,0,0,0,0,0,1
30,6,0,1,1,0,7,5,2,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,0,0,0,0,0,0,1,0,1,0,0
71,4,0,0,0,0,9,1,1,0,0,-1.1,94.199,-37.5,0.879,4963.6,0,0,0,0,1,0,0,0,0,0,1,0,1
32,6,0,1,0,1,11,2,1,0,0,-0.1,93.2,-42.0,4.343,5195.8,0,0,0,0,0,0,0,0,0,1,1,0,1
29,6,0,0,0,1,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,7,0,0,0,1,6,3,2,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,1,0,1
39,6,0,0,0,1,10,4,1,0,0,-0.1,93.79799999999999,-40.4,4.921,5195.8,0,0,0,0,0,0,0,0,1,0,1,0,1
45,7,0,0,0,0,8,4,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,1
52,3,0,0,0,0,8,5,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,1
29,7,0,0,0,0,11,3,3,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,0
45,3,0,1,0,0,5,2,3,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0
29,7,0,0,0,0,8,1,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,1
43,1,0,0,1,0,5,3,1,1,-1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0
32,4,0,1,0,1,5,3,2,0,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,0,0,0,0,1,0,0,0,1,0,1
75,7,0,1,0,0,7,4,1,2,-1,-1.7,94.215,-40.3,0.81,4991.6,0,0,0,0,1,0,0,0,0,0,1,0,1
48,1,0,0,0,0,8,1,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,0
27,6,0,0,0,1,11,4,1,0,0,-0.1,93.2,-42.0,4.245,5195.8,0,0,0,0,0,0,0,1,0,0,0,1,0
35,3,0,0,0,1,6,1,4,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0
44,1,0,1,0,0,5,2,2,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0,0,0,0,0,0,1,0,1
60,6,0,0,0,1,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,0,0,0,0,0,1,0,0
80,4,0,1,0,0,10,4,1,0,0,-3.4,92.431,-26.9,0.722,5017.5,0,0,0,0,1,0,0,0,0,0,0,0,1
45,2,0,1,0,1,6,1,2,0,0,1.4,94.465,-41.8,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
37,7,0,1,0,0,10,3,1,1,-1,-3.4,92.431,-26.9,0.742,5017.5,0,0,0,0,0,0,0,0,1,0,1,0,1
54,6,0,0,0,1,10,1,2,0,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,0,1,0,0,0,0,0,0,0,1,0,0
32,6,0,1,0,0,5,3,2,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,0,0,0,0,0,0,1,0,0,1,0
31,4,0,0,0,1,6,4,4,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1
55,6,0,0,0,1,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,7,0,1,1,0,5,2,7,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,7,0,1,0,1,5,5,2,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,7,0,1,0,0,5,3,1,0,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,1
37,7,0,0,0,1,7,1,5,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1
38,7,0,1,0,0,5,5,1,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,0,1,0,0,0,0,0,0,1,0,1
31,3,0,0,1,0,7,4,5,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,0,0,0,0,0,0,1,0,1,0,1
37,4,0,0,0,0,11,3,2,0,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,0,1,0,0,6,5,1,2,-1,-1.7,94.055,-39.8,0.748,4991.6,0,0,0,0,0,0,0,0,1,0,0,1,1
37,7,0,1,0,0,8,2,2,4,-1,-1.7,94.027,-38.3,0.899,4991.6,0,0,0,0,0,0,0,0,1,0,0,1,1
48,7,0,0,0,0,8,4,1,0,0,-1.7,94.027,-38.3,0.904,4991.6,0,0,0,0,0,0,0,0,0,0,0,0,1
28,4,0,1,0,0,5,2,3,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,0
41,4,0,1,0,1,11,5,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0,0,0,0,0,0,1,0,1
35,1,0,1,0,0,8,1,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,0
46,6,0,1,0,0,11,1,1,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,0,0,1,0,1,0,0
28,3,0,0,1,0,8,2,1,1,-1,-1.7,94.027,-38.3,0.899,4991.6,0,0,0,0,0,0,0,0,0,1,0,1,1
32,6,0,0,0,0,4,1,2,0,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,1
43,2,0,1,1,0,7,3,4,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,0,0,0,0,0,0,0,0,0,0,1,1
56,3,0,1,0,1,6,2,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,1,0,0,0,0,0,0,1,0,1
35,7,0,0,0,0,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,1,0,0
53,4,0,1,0,0,11,5,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,1,0,0,0,0,0,1,0,0
45,7,0,0,0,1,5,2,6,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0
75,1,0,0,0,0,4,2,1,1,-1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,1,0,1
29,4,0,0,1,1,5,1,11,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,4,0,1,0,0,5,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0
43,3,0,1,1,0,7,2,2,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
54,1,0,0,1,0,10,4,2,0,0,-3.4,92.431,-26.9,0.722,5017.5,0,0,0,0,1,0,0,0,0,0,1,0,1
41,2,0,0,0,0,4,5,2,1,-1,-1.8,93.075,-47.1,1.479,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1
43,4,0,0,0,1,6,5,10,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1
32,4,0,0,1,1,6,1,1,0,0,1.4,94.465,-41.8,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
54,7,0,0,0,0,5,1,1,0,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,1
31,4,0,0,1,1,5,4,2,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,7,0,1,0,0,5,1,6,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,0,0,1,0,0,0,0,0,0,1,0,0
54,1,0,1,0,0,4,5,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,1,0,1
26,2,0,0,0,1,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,0,1,0
37,4,0,0,1,1,5,4,1,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,3,0,0,1,0,10,3,2,0,0,-3.4,92.431,-26.9,0.735,5017.5,1,0,0,0,0,0,0,0,0,0,0,1,1
28,4,0,1,0,0,11,2,5,0,0,-3.4,92.649,-30.1,0.715,5017.5,0,0,0,0,0,0,0,0,0,0,1,0,1
32,7,0,1,1,0,6,2,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,0,0,0,0,0,0,1,0,1
30,7,0,1,0,0,11,4,1,1,-1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,0,0,0,0,0,0,0,1,1
39,4,0,0,0,0,11,5,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,0,0,1,0,1,0,1
57,7,0,0,0,1,11,3,1,0,0,-0.1,93.2,-42.0,4.663,5195.8,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,0,0,0,0,5,5,2,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,0,0,0,0,0,0,0,0,0,0,1,0
30,4,0,1,0,0,8,4,2,0,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,0,0,0,0,1,0,0,0,0,1,1
29,7,0,0,0,0,7,3,2,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,1
53,6,0,1,0,0,11,3,3,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,0,0,1,0,0,1,1
30,4,0,1,0,0,6,1,2,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,0,1,0,0,0,0,1,1
28,4,0,0,0,0,6,1,2,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,0,0,0,0,0,0,1,1
54,7,0,1,0,0,6,3,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,1,0,0,0,0,0,0,1,0,0
26,6,0,1,0,0,8,2,2,1,-1,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,0,0,0,0,0,1,0,0,0,1,1
21,4,0,0,0,0,10,1,1,0,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,0,0,0,0,0,0,1,0,0,0,1,1
30,7,0,1,0,0,7,4,8,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,1
56,7,0,0,1,1,6,1,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,0,0,1,0,1,0,0
55,1,0,1,0,1,6,3,4,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,1,0
43,2,0,0,1,0,7,2,2,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0
58,7,0,1,0,1,7,3,5,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0
32,7,0,1,1,0,5,2,2,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,0,1,0,0,0,0,0,0,0,0,0
44,1,0,1,0,0,5,3,1,1,-1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0,0,0,0,0,0,1,0,0
27,6,0,0,0,1,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,7,0,1,0,0,3,1,3,0,0,-1.8,92.84299999999999,-50.0,1.811,5099.1,0,0,0,0,0,0,0,0,1,0,0,1,1
44,4,0,0,0,0,5,1,4,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,1,0,0,0,0,0,1
39,7,0,0,0,1,6,2,2,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,0,1,1,0,0
30,7,0,1,0,0,5,1,1,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,0
44,2,0,0,1,0,5,4,2,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0
41,3,0,1,0,0,5,4,3,1,-1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,0,0,0,1,0,0,0,0,1,0,1
31,6,0,0,0,0,4,1,3,1,-1,-1.8,93.075,-47.1,1.466,5099.1,0,0,0,0,0,0,0,0,1,0,1,0,0
35,6,0,1,0,0,11,4,2,1,-1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,0,0,0,0,0,0,1,0,0,1,1
24,4,0,0,0,0,7,4,3,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,0,0,0,0,1,0,0,0,0,1,1
27,7,0,1,0,0,10,3,1,1,-1,-1.1,94.601,-49.5,1.043,4963.6,0,0,0,0,0,0,0,0,1,0,0,1,1
81,1,0,1,0,0,10,3,1,2,-1,-1.1,94.601,-49.5,1.016,4963.6,0,0,0,0,1,0,0,0,0,0,1,0,1
27,7,0,0,0,0,7,3,2,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,0,1,0
31,3,0,1,0,0,7,3,1,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,1,0,1
57,7,0,0,1,0,7,4,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,0,0,1,0,1
54,7,0,1,1,0,11,4,1,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,1
24,6,0,0,0,0,11,1,2,1,-1,-3.4,92.649,-30.1,0.722,5017.5,0,0,0,0,0,0,0,1,0,0,0,1,0
36,3,0,1,1,1,6,4,3,0,0,1.4,94.465,-41.8,4.955,5228.1,1,0,0,0,0,0,0,0,0,0,0,1,1
39,6,0,0,0,1,6,2,2,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,1,0,1,0,0
38,4,0,0,0,0,5,3,1,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,7,0,1,0,0,6,4,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,1,0,0,0,0,1,0,1
59,6,0,0,0,0,6,4,4,1,-1,-1.7,94.055,-39.8,0.742,4991.6,0,0,0,0,0,0,0,0,1,0,1,0,1
54,4,0,1,0,0,12,3,1,0,0,-3.0,92.713,-33.0,0.721,5023.5,0,0,0,0,0,0,0,0,0,1,1,0,1
48,3,0,0,0,0,7,2,4,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,0,0,0,0,1
69,7,0,1,0,0,4,2,2,0,0,-1.8,93.075,-47.1,1.423,5099.1,0,0,0,0,1,0,0,0,0,0,0,0,1
52,3,0,1,1,1,5,5,2,0,0,1.1,93.994,-36.4,4.864,5191.0,0,1,0,0,0,0,0,0,0,0,1,0,0
39,4,0,0,0,0,11,3,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,0
25,4,0,0,0,0,5,5,3,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,0,0,0,0,0,0,0,0,0,1,1
39,4,0,0,0,0,7,4,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,0
62,4,0,0,0,1,3,1,2,0,0,-1.8,92.84299999999999,-50.0,1.52,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,7,0,0,0,0,11,4,3,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,0,0,0,0,0,0,0,1,0
25,7,0,0,0,0,8,4,1,0,0,-2.9,92.20100000000001,-31.4,0.851,5076.2,0,0,0,0,0,0,0,1,0,0,0,1,1
30,6,0,0,0,0,5,5,4,1,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,1
41,1,0,1,0,1,6,3,1,0,0,1.4,94.465,-41.8,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0
57,6,0,1,0,1,5,1,2,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,0,0,0,0,1,0,1,0,1
32,4,0,1,0,1,12,3,5,0,0,-3.0,92.713,-33.0,0.715,5023.5,0,0,0,0,0,0,0,1,0,0,1,0,0
51,3,0,0,1,1,5,5,1,0,0,1.1,93.994,-36.4,4.855,5191.0,1,0,0,0,0,0,0,0,0,0,1,0,1
41,4,0,1,0,0,5,3,2,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,0,0,0,0,1,0,0,0,1,0,1
32,7,0,1,1,1,11,1,1,1,-1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,0,0,0,0,0,0,1,0,0
